id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
104,1.0,103.0,0:51:19,0:51:50,1900-01-01 00:51:19,1900-01-01 00:51:50,"Montreal, Canada",Montreal; Canada,city / area,null,4
105,1.0,104.0,0:51:50,0:52:25,1900-01-01 00:51:50,1900-01-01 00:52:25,_end,none,null,null,8
106,2.0,105.0,0:00:00,0:02:15,1900-01-01 00:52:25,1900-01-01 00:54:40,_end,none,null,null,8
107,2.0,106.0,0:02:15,0:02:46,1900-01-01 00:54:40,1900-01-01 00:55:11,_end,none,null,null,8
108,2.0,107.0,0:02:46,0:08:10,1900-01-01 00:55:11,1900-01-01 01:00:35,Haiti,Haiti,country,null,6
109,2.0,108.0,0:08:10,0:08:35,1900-01-01 01:00:35,1900-01-01 01:01:00,Haiti,Haiti,country,null,6
110,2.0,109.0,0:08:35,0:09:15,1900-01-01 01:01:00,1900-01-01 01:01:40,Haiti,Haiti,country,null,6
111,2.0,110.0,0:09:15,0:09:22,1900-01-01 01:01:40,1900-01-01 01:01:47,Haiti,Haiti,country,null,6
112,2.0,111.0,0:09:22,0:10:07,1900-01-01 01:01:47,1900-01-01 01:02:32,Haiti,Haiti,country,null,6
113,2.0,112.0,0:10:07,0:12:15,1900-01-01 01:02:32,1900-01-01 01:04:40,"Petit-Goâve, Haiti",Petit-Goâve; Haiti,local,null,3
114,2.0,113.0,0:12:15,0:12:43,1900-01-01 01:04:40,1900-01-01 01:05:08,"Montreal, Canada",Montreal; Canada,city / area,null,4
115,2.0,114.0,0:12:43,0:12:50,1900-01-01 01:05:08,1900-01-01 01:05:15,_end,none,null,null,8
116,2.0,115.0,0:12:50,0:13:37,1900-01-01 01:05:15,1900-01-01 01:06:02,"Petit-Goâve, Haiti",Petit-Goâve; Haiti,local,null,3
117,2.0,116.0,0:13:37,0:15:20,1900-01-01 01:06:02,1900-01-01 01:07:45,"Casernes Dessalines, Port-au-Prince, Haiti",Casernes Dessalines; Port-au-Prince; Haiti,very local,null,2
118,2.0,117.0,0:15:20,0:15:28,1900-01-01 01:07:45,1900-01-01 01:07:53,"Casernes Dessalines, Port-au-Prince, Haiti; Pierre Elliott Trudeau International Airport, Montreal, Canada",Casernes Dessalines; Port-au-Prince; Haiti; Pierre Elliott Trudeau International Airport; Montreal; Canada,journey,journey,1
119,2.0,118.0,0:15:28,0:16:05,1900-01-01 01:07:53,1900-01-01 01:08:30,"Casernes Dessalines, Port-au-Prince, Haiti",Casernes Dessalines; Port-au-Prince; Haiti,very local,null,2
120,2.0,119.0,0:16:05,0:16:19,1900-01-01 01:08:30,1900-01-01 01:08:44,_end,none,null,null,8
121,2.0,120.0,0:16:19,0:18:02,1900-01-01 01:08:44,1900-01-01 01:10:27,"Casernes Dessalines, Port-au-Prince, Haiti",Casernes Dessalines; Port-au-Prince; Haiti,very local,null,2
122,2.0,121.0,0:18:02,0:18:23,1900-01-01 01:10:27,1900-01-01 01:10:48,"Montreal, Canada",Montreal; Canada,city / area,null,4
123,2.0,122.0,0:18:23,0:19:05,1900-01-01 01:10:48,1900-01-01 01:11:30,"Montreal, Canada",Montreal; Canada,city / area,null,4
124,2.0,123.0,0:19:05,0:20:25,1900-01-01 01:11:30,1900-01-01 01:12:50,"UQAM, Montreal, Canada",UQAM; Montreal; Canada,very local,null,2
125,2.0,124.0,0:20:25,0:20:33,1900-01-01 01:12:50,1900-01-01 01:12:58,_end,none,null,null,8
126,2.0,125.0,0:20:33,0:21:18,1900-01-01 01:12:58,1900-01-01 01:13:43,"Petit-Goâve, Haiti",Petit-Goâve; Haiti,local,null,3
127,2.0,126.0,0:21:18,0:21:56,1900-01-01 01:13:43,1900-01-01 01:14:21,"Montreal, Canada",Montreal; Canada,city / area,null,4
128,2.0,127.0,0:21:56,0:22:03,1900-01-01 01:14:21,1900-01-01 01:14:28,Haiti,Haiti,country,null,6
129,2.0,128.0,0:22:03,0:22:44,1900-01-01 01:14:28,1900-01-01 01:15:09,"Montreal, Canada",Montreal; Canada,city / area,null,4
130,2.0,129.0,0:22:44,0:23:00,1900-01-01 01:15:09,1900-01-01 01:15:25,Haiti,Haiti,country,null,6
131,2.0,130.0,0:23:00,0:23:44,1900-01-01 01:15:25,1900-01-01 01:16:09,Haiti,Haiti,country,null,6
132,2.0,131.0,0:23:44,0:25:20,1900-01-01 01:16:09,1900-01-01 01:17:45,"Montreal, Canada",Montreal; Canada,city / area,null,4
133,2.0,132.0,0:25:20,0:25:29,1900-01-01 01:17:45,1900-01-01 01:17:54,Haiti,Haiti,country,null,6
134,2.0,133.0,0:25:29,0:26:44,1900-01-01 01:17:54,1900-01-01 01:19:09,"Montreal, Canada",Montreal; Canada,city / area,null,4
135,2.0,134.0,0:26:44,0:26:50,1900-01-01 01:19:09,1900-01-01 01:19:15,"Quebec, Canada",Quebec; Canada,region,null,5
136,2.0,135.0,0:26:50,0:28:00,1900-01-01 01:19:15,1900-01-01 01:20:25,Haiti,Haiti; Quebec,country,null,6
137,null,null,null,null,1900-01-01 01:19:15,1900-01-01 01:20:25,"Quebec, Canada",null,region,null,5
138,2.0,136.0,0:28:00,0:28:04,1900-01-01 01:20:25,1900-01-01 01:20:29,_end,none,null,null,8
139,2.0,137.0,0:28:04,0:28:30,1900-01-01 01:20:29,1900-01-01 01:20:55,_end,none,null,null,8
