id,session_num,time_clip,time,place,place_raw,scale,scale_order
189,1.0,null,1900-01-01 01:48:05,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre jeunesse de laval; Laval; Qc,very local,2
190,1.0,null,1900-01-01 01:49:03,"Cité des Prairies, Montreal, Canada",Cité des Prairies; Montreal; Qc,very local,2
191,1.0,null,1900-01-01 01:50:41,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre jeunesse de laval; Laval; Qc,very local,2
192,1.0,null,1900-01-01 01:50:42,"Cité des Prairies, Montreal, Canada",Cité des Prairies; Montreal; Qc,very local,2
193,1.0,null,1900-01-01 01:51:13,"Centre Saint-Croix, Montreal, Canada",Centre Saint-Croix; Montreal; Qc,very local,2
194,1.0,null,1900-01-01 01:51:24,"Katimavik, Montreal, Canada",Katimavik; Montreal; Canada,very local,2
195,1.0,null,1900-01-01 01:51:56,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
196,1.0,null,1900-01-01 01:52:29,"Miami, USA",Miami; FL,city / area,4
197,1.0,null,1900-01-01 01:52:33,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre jeunesse de laval; Laval; Qc,very local,2
198,1.0,null,1900-01-01 01:53:34,"Cité des Prairies, Montreal, Canada",Cité des Prairies; Montreal; Qc,very local,2
199,1.0,null,1900-01-01 01:54:04,"Hôpital Rivière-des-Prairies, Montreal, Canada",Hôpital Rivière-des-Prairies; Montreal; Canada,very local,2
200,1.0,null,1900-01-01 01:54:10,"CEGEP Marie-Victorin, Montreal, Canada",CEGEP Marie-Victorin; Montreal; Qc,very local,2
201,1.0,null,1900-01-01 01:54:29,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
202,1.0,null,1900-01-01 01:56:45,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
203,1.0,null,1900-01-01 01:56:50,"Downtown Montreal, Canada",Downtown Montreal; Qc,local,3
204,1.0,null,1900-01-01 01:56:58,"McGill University, Montreal, Canada",McGill University; Montreal; Qc,very local,2
205,1.0,null,1900-01-01 01:57:00,"McGill University, Montreal, Canada",McGill University; Montreal; Qc,very local,2
206,1.0,null,1900-01-01 01:57:05,"East Montreal, Canada",East Montreal; Qc,city / area,4
207,1.0,null,1900-01-01 01:58:38,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
