id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
86,1.0,84.0,1:54:19,1:55:30,1900-01-01 01:54:19,1900-01-01 01:55:30,Canada,Canada,country,null,6
87,1.0,85.0,1:55:30,1:55:40,1900-01-01 01:55:30,1900-01-01 01:55:40,"Montreal, Canada","Montreal, Canada",city / area,null,4
88,1.0,86.0,1:55:40,1:59:04,1900-01-01 01:55:40,1900-01-01 01:59:04,"Montreal, Canada","Montreal, Canada",city / area,null,4
89,1.0,87.0,1:59:04,1:59:20,1900-01-01 01:59:04,1900-01-01 01:59:20,Rwanda,Rwanda,country,null,6
90,1.0,88.0,1:59:20,0:01:50,1900-01-01 01:59:20,1900-01-01 02:02:00,Rwanda,Rwanda,country,null,6
91,1.0,89.0,0:01:50,0:01:57,1900-01-01 02:02:00,1900-01-01 02:02:07,_end,none,null,null,8
92,1.0,90.0,0:01:57,0:04:17,1900-01-01 02:02:07,1900-01-01 02:04:27,Rwanda,Rwanda,country,null,6
93,1.0,91.0,0:04:17,0:04:22,1900-01-01 02:04:27,1900-01-01 02:04:32,_end,none,null,null,8
94,1.0,92.0,0:04:22,0:06:50,1900-01-01 02:04:32,1900-01-01 02:07:00,Rwanda,Rwanda,country,null,6
95,1.0,93.0,0:06:50,0:07:00,1900-01-01 02:07:00,1900-01-01 02:07:10,_end,none,null,null,8
96,1.0,94.0,0:07:00,0:22:10,1900-01-01 02:07:10,1900-01-01 02:08:00,_end,none,null,null,8
97,1.0,95.0,0:07:50,0:10:00,1900-01-01 02:08:00,1900-01-01 02:10:10,"Bujumbura, Burundi","Bujumbura, Burundi",city / area,null,4
98,1.0,96.0,0:10:00,0:22:10,1900-01-01 02:10:10,1900-01-01 02:22:20,_end,none,null,null,8
99,1.0,97.0,0:22:10,0:22:20,1900-01-01 02:22:20,1900-01-01 02:22:30,_end,none,null,null,8
100,1.0,98.0,0:22:20,0:26:58,1900-01-01 02:22:30,1900-01-01 02:27:08,Rwanda,Rwanda,country,null,6
101,1.0,99.0,0:26:58,0:27:10,1900-01-01 02:27:08,1900-01-01 02:27:20,_end,none,null,null,8
102,1.0,100.0,0:27:10,0:31:13,1900-01-01 02:27:20,1900-01-01 02:31:23,Rwanda,Rwanda,country,null,6
103,1.0,101.0,0:31:13,0:31:40,1900-01-01 02:31:23,1900-01-01 02:31:50,Rwanda,Rwanda,country,null,6
104,1.0,102.0,0:31:40,0:32:25,1900-01-01 02:31:50,1900-01-01 02:32:35,"Montreal, Canada","Montreal, Canada; Rwanda",city / area,null,4
105,1.0,103.0,0:32:25,0:32:36,1900-01-01 02:32:35,1900-01-01 02:32:46,Rwanda,Rwanda,country,null,6
106,1.0,104.0,0:32:36,0:35:25,1900-01-01 02:32:46,1900-01-01 02:35:35,Rwanda,Rwanda,country,null,6
107,1.0,105.0,0:35:25,0:00:56,1900-01-01 02:35:35,1900-01-01 02:40:58,"Remera, Kigali, Rwanda","Remera, Kigali, Rwanda",local,null,3
108,1.0,106.0,0:00:56,0:01:28,1900-01-01 02:40:58,1900-01-01 02:41:30,Rwanda,Rwanda,country,null,6
109,1.0,107.0,0:01:28,0:01:33,1900-01-01 02:41:30,1900-01-01 02:41:35,Rwanda,Rwanda,country,null,6
110,1.0,108.0,0:01:33,0:02:30,1900-01-01 02:41:35,1900-01-01 02:42:32,Rwanda,Rwanda,country,null,6
111,1.0,109.0,0:02:30,0:02:40,1900-01-01 02:42:32,1900-01-01 02:42:42,Rwanda,Rwanda,country,null,6
112,1.0,110.0,0:02:40,0:02:50,1900-01-01 02:42:42,1900-01-01 02:42:52,Rwanda,Rwanda,country,null,6
113,1.0,111.0,0:02:50,0:03:10,1900-01-01 02:42:52,1900-01-01 02:43:12,Rwanda,Rwanda,country,null,6
114,1.0,112.0,0:03:10,0:06:12,1900-01-01 02:43:12,1900-01-01 02:46:14,Rwanda,Rwanda,country,null,6
115,1.0,113.0,0:06:12,0:06:40,1900-01-01 02:46:14,1900-01-01 02:46:42,_end,none,null,null,8
116,1.0,114.0,0:06:40,0:08:39,1900-01-01 02:46:42,1900-01-01 02:48:41,_end,none,null,null,8
