id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
46,1.0,43.0,null,null,1900-01-01 00:37:53,1900-01-01 00:42:07,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,city / area,null,4
47,1.0,44.0,null,null,1900-01-01 00:42:07,1900-01-01 00:43:50,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti; Quebec; Canada,city / area,null,4
48,null,null,null,null,1900-01-01 00:42:07,1900-01-01 00:43:50,"Quebec, Canada",null,region,null,5
49,1.0,45.0,null,null,1900-01-01 00:43:50,1900-01-01 00:44:45,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,city / area,null,4
50,1.0,46.0,null,null,1900-01-01 00:44:45,1900-01-01 00:44:51,_end,none,null,null,8
51,1.0,47.0,null,null,1900-01-01 00:44:51,1900-01-01 00:46:54,Haiti,Haiti,country,null,6
52,1.0,48.0,null,null,1900-01-01 00:46:54,1900-01-01 00:47:24,Haiti,Haiti,country,null,6
53,1.0,49.0,null,null,1900-01-01 00:47:24,1900-01-01 00:52:11,Haiti,Haiti,country,null,6
54,1.0,50.0,null,null,1900-01-01 00:52:11,1900-01-01 00:52:31,_end,unknown,null,null,8
55,1.0,51.0,null,null,1900-01-01 00:52:31,1900-01-01 00:56:20,_end,none,null,null,8
56,1.0,52.0,null,null,1900-01-01 00:56:20,1900-01-01 00:57:54,_end,none,null,null,8
57,1.0,53.0,null,null,1900-01-01 00:57:54,1900-01-01 00:58:08,_end,none,null,null,8
58,1.0,54.0,null,null,1900-01-01 00:58:08,1900-01-01 01:01:15,_end,none,null,null,8
59,1.0,55.0,null,null,1900-01-01 01:01:15,1900-01-01 01:01:41,_end,none,null,null,8
60,1.0,56.0,null,null,1900-01-01 01:01:41,1900-01-01 01:06:14,_end,none,null,null,8
61,1.0,57.0,null,null,1900-01-01 01:06:14,1900-01-01 01:09:30,_end,none,null,null,8
62,1.0,58.0,null,null,1900-01-01 01:09:30,1900-01-01 01:09:52,_end,none,null,null,8
63,1.0,59.0,null,null,1900-01-01 01:09:52,1900-01-01 01:16:23,_end,none,null,null,8
64,1.0,60.0,null,null,1900-01-01 01:16:23,1900-01-01 01:17:52,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,null,3
65,1.0,61.0,null,null,1900-01-01 01:17:52,1900-01-01 01:18:39,"Montreal, Canada",Montreal; Canada,city / area,null,4
66,1.0,62.0,null,null,1900-01-01 01:18:39,1900-01-01 01:19:33,_end,none,null,null,8
67,1.0,63.0,null,null,1900-01-01 01:19:33,1900-01-01 01:20:50,_end,none,null,null,8
68,1.0,64.0,null,null,1900-01-01 01:20:50,1900-01-01 01:22:07,_end,unknown,null,null,8
69,1.0,65.0,null,null,1900-01-01 01:22:07,1900-01-01 01:23:09,_end,none,null,null,8
70,1.0,66.0,null,null,1900-01-01 01:23:09,1900-01-01 01:23:20,_end,none,null,null,8
71,1.0,67.0,null,null,1900-01-01 01:23:20,1900-01-01 01:27:23,_end,none,null,null,8
72,1.0,68.0,null,null,1900-01-01 01:27:23,1900-01-01 01:27:51,_end,none,null,null,8
73,1.0,69.0,null,null,1900-01-01 01:27:51,1900-01-01 01:29:07,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Canada,local,null,3
74,1.0,70.0,null,null,1900-01-01 01:29:07,1900-01-01 01:31:30,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Canada,local,null,3
