id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
90,1,90,null,null,1900-01-01 02:04:30,1900-01-01 02:06:00,Canada; Rwanda,Rwanda,journey,journey 3,1
91,1,91,null,null,1900-01-01 02:06:00,1900-01-01 02:06:10,"Butare, Rwanda",Butare; Rwanda,city / area,null,4
92,1,92,null,null,1900-01-01 02:06:10,1900-01-01 02:07:00,"Kigali Memorial, Rwanda",Kigali Memorial; Rwanda,very local,null,2
93,1,93,null,null,1900-01-01 02:07:00,1900-01-01 02:08:00,Rwanda,Gikongoro; Rwanda,country,null,6
94,1,94,null,null,1900-01-01 02:08:00,1900-01-01 02:10:30,"Kibeho, Rwanda",Kibeho; Rwanda,local,null,3
95,1,95,null,null,1900-01-01 02:10:30,1900-01-01 02:17:25,"Karama, Rwanda",Karama; Rwanda,local,null,3
96,1,96,null,null,1900-01-01 02:17:25,1900-01-01 02:19:45,Rwanda,Rwanda,country,null,6
97,1,97,null,null,1900-01-01 02:19:45,1900-01-01 02:19:50,Rwanda,Rwanda,country,null,6
98,1,98,null,null,1900-01-01 02:19:50,1900-01-01 02:22:20,Rwanda,Rwanda,country,null,6
99,1,99,null,null,1900-01-01 02:22:20,1900-01-01 02:22:50,Rwanda,Rwanda,country,null,6
100,1,100,null,null,1900-01-01 02:22:50,1900-01-01 02:24:25,Rwanda,Rwanda,country,null,6
101,1,101,null,null,1900-01-01 02:24:25,1900-01-01 02:24:40,"Kigali, Rwanda",Kigali; Rwanda,city / area,null,4
102,1,102,null,null,1900-01-01 02:24:40,1900-01-01 02:25:50,"Butare, Rwanda",Butare; Rwanda,city / area,null,4
103,1,103,null,null,1900-01-01 02:25:50,1900-01-01 02:26:05,Rwanda,Rwanda,country,null,6
104,1,104,null,null,1900-01-01 02:26:05,1900-01-01 02:26:15,Rwanda,Rwanda,country,null,6
105,1,105,null,null,1900-01-01 02:26:15,1900-01-01 02:29:55,Rwanda,Rwanda,country,null,6
106,1,106,null,null,1900-01-01 02:29:55,1900-01-01 02:30:05,_end,none,null,null,8
107,1,107,null,null,1900-01-01 02:30:05,1900-01-01 02:33:40,Rwanda,Rwanda,country,null,6
108,1,108,null,null,1900-01-01 02:33:40,1900-01-01 02:34:10,_end,none,null,null,8
109,1,109,null,null,1900-01-01 02:34:10,1900-01-01 02:35:50,_end,none,null,null,8
110,1,110,null,null,1900-01-01 02:35:50,1900-01-01 02:37:20,Rwanda,Rwanda,country,null,6
111,1,111,null,null,1900-01-01 02:37:20,1900-01-01 02:40:10,Rwanda,Rwanda,country,null,6
112,1,112,null,null,1900-01-01 02:40:10,1900-01-01 02:40:40,_end,none,null,null,8
113,1,113,null,null,1900-01-01 02:40:40,1900-01-01 02:43:00,_end,none,null,null,8
114,1,114,null,null,1900-01-01 02:43:00,1900-01-01 02:48:15,Rwanda,Rwanda,country,null,6
115,1,115,null,null,1900-01-01 02:48:15,1900-01-01 02:48:50,_end,none,null,null,8
116,1,116,null,null,1900-01-01 02:48:50,1900-01-01 02:52:25,_end,none,null,null,8
117,1,117,null,null,1900-01-01 02:52:25,1900-01-01 02:52:45,_end,none,null,null,8
