id,session_num,time_clip,time,place,place_raw,scale,scale_order
116,1.0,1:19:48,1900-01-01 01:19:48,South Africa,South Africa,continent,7
117,1.0,1:20:27,1900-01-01 01:20:27,New England,New England,region,5
118,1.0,1:20:31,1900-01-01 01:20:31,"NYC, USA",New York; NY,city / area,4
119,1.0,1:20:33,1900-01-01 01:20:33,"NYC, USA",New York; NY,city / area,4
120,1.0,1:20:35,1900-01-01 01:20:35,"NYC, USA",New York; NY,city / area,4
121,1.0,1:20:43,1900-01-01 01:20:43,USA,USA,country,6
122,1.0,1:21:05,1900-01-01 01:21:05,Haiti,Haiti,country,6
123,1.0,1:21:15,1900-01-01 01:21:15,Haiti,Haiti,country,6
124,1.0,1:21:33,1900-01-01 01:21:33,USA,USA,country,6
125,1.0,1:22:01,1900-01-01 01:22:01,USA,USA,country,6
126,1.0,1:22:18,1900-01-01 01:22:18,Algeria,Algeria,country,6
127,1.0,1:22:23,1900-01-01 01:22:23,Algeria,Algeria,country,6
128,1.0,1:22:28,1900-01-01 01:22:28,Latin America,Latin America,continent,7
129,1.0,1:22:31,1900-01-01 01:22:31,Algeria,Algeria,country,6
130,1.0,1:23:34,1900-01-01 01:23:34,"NYC, USA",New York; NY,city / area,4
131,1.0,1:23:35,1900-01-01 01:23:35,Mexico,Mexico,country,6
132,1.0,1:26:26,1900-01-01 01:26:26,Haiti,Haiti,country,6
133,1.0,1:27:28,1900-01-01 01:27:28,Mexico,Mexico,country,6
134,1.0,1:27:50,1900-01-01 01:27:50,USA,USA,country,6
135,1.0,1:28:59,1900-01-01 01:28:59,Haiti,Haiti,country,6
136,1.0,1:29:00,1900-01-01 01:29:00,Haiti,Haiti,country,6
137,1.0,1:29:07,1900-01-01 01:29:07,Haiti,Haiti,country,6
138,1.0,1:30:14,1900-01-01 01:30:14,Haiti,Haiti ,country,6
139,1.0,1:30:43,1900-01-01 01:30:43,Latin America,Latin America,continent,7
140,1.0,1:30:49,1900-01-01 01:30:49,USA,USA,country,6
141,1.0,1:30:58,1900-01-01 01:30:58,USA,USA,country,6
142,1.0,1:31:05,1900-01-01 01:31:05,Canada,Canada,country,6
143,1.0,1:31:08,1900-01-01 01:31:08,Canada,Canada,country,6
144,1.0,1:31:15,1900-01-01 01:31:15,"Quebec, Canada",Quebec; Canada,region,5
145,1.0,1:31:20,1900-01-01 01:31:20,"Montreal, Canada",Montreal; Qc,city / area,4
146,1.0,1:31:24,1900-01-01 01:31:24,USA,USA,country,6
147,1.0,1:31:32,1900-01-01 01:31:32,Haiti,Haiti,country,6
148,1.0,1:31:50,1900-01-01 01:31:50,USA,USA,country,6
149,1.0,1:32:17,1900-01-01 01:32:17,USA,USA,country,6
150,1.0,1:33:02,1900-01-01 01:33:02,USA,USA,country,6
151,1.0,1:33:23,1900-01-01 01:33:23,Haiti,Haiti,country,6
152,1.0,1:33:26,1900-01-01 01:33:26,Haiti,Haiti,country,6
153,1.0,1:33:29,1900-01-01 01:33:29,France,France,country,6
