id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
146,2.0,137.0,0:34:32,0:35:10,1900-01-01 02:28:47,1900-01-01 02:29:25,"Montreal, Canada",Montreal; Qc,city / area,null,4
147,2.0,138.0,0:35:10,0:38:28,1900-01-01 02:29:25,1900-01-01 02:32:43,"American Consulate, Montreal, Canada",American Consulate; Montreal; Qc,very local,null,2
148,2.0,139.0,0:38:28,0:39:45,1900-01-01 02:32:43,1900-01-01 02:34:00,"Montreal, Canada",Montreal; Qc,city / area,null,4
149,2.0,140.0,0:39:45,0:40:15,1900-01-01 02:34:00,1900-01-01 02:34:30,"Montreal, Canada",Montreal; Qc,city / area,null,4
150,2.0,141.0,0:40:15,0:42:06,1900-01-01 02:34:30,1900-01-01 02:36:21,"Montreal, Canada",Montreal; Qc,city / area,null,4
151,2.0,142.0,0:42:06,0:42:47,1900-01-01 02:36:21,1900-01-01 02:37:02,"Montreal, Canada",Montreal; Qc,city / area,null,4
152,2.0,143.0,0:42:47,0:45:06,1900-01-01 02:37:02,1900-01-01 02:39:21,"Montreal, Canada",Montreal; Qc,city / area,null,4
153,2.0,144.0,0:45:06,0:45:15,1900-01-01 02:39:21,1900-01-01 02:39:30,Haiti,Haiti,country,null,6
154,2.0,145.0,0:45:15,0:45:40,1900-01-01 02:39:30,1900-01-01 02:39:55,"Montreal, Canada",Montreal; Qc,city / area,null,4
155,2.0,146.0,0:45:40,0:46:45,1900-01-01 02:39:55,1900-01-01 02:41:00,"Montreal, Canada",Montreal; Qc,city / area,null,4
156,2.0,147.0,0:46:45,0:49:23,1900-01-01 02:41:00,1900-01-01 02:43:38,"Outremont, Montreal, Canada",Outremont; Montreal; Qc,local,null,3
157,2.0,148.0,0:49:23,0:51:10,1900-01-01 02:43:38,1900-01-01 02:45:25,"Montreal, Canada",Montreal; Qc,city / area,null,4
158,2.0,149.0,0:51:10,0:52:48,1900-01-01 02:45:25,1900-01-01 02:47:03,"Montreal, Canada",Montreal; Qc; Quebec City; Qc,city / area,null,4
159,null,null,null,null,1900-01-01 02:45:25,1900-01-01 02:47:03,"Quebec City, Canada",null,city / area,null,4
160,2.0,150.0,0:52:48,0:53:40,1900-01-01 02:47:03,1900-01-01 02:47:55,"Quebec City, Canada",Quebec City; Qc,city / area,null,4
161,2.0,151.0,0:53:40,0:57:08,1900-01-01 02:47:55,1900-01-01 02:51:23,"Montreal, Canada",Montreal; Qc,city / area,null,4
162,2.0,152.0,0:57:08,0:57:34,1900-01-01 02:51:23,1900-01-01 02:51:49,"Montreal, Canada",Montreal; Qc; Quebec City; Qc,city / area,null,4
163,null,null,null,null,1900-01-01 02:51:23,1900-01-01 02:51:49,"Quebec City, Canada",null,city / area,null,4
164,2.0,153.0,0:57:34,0:59:12,1900-01-01 02:51:49,1900-01-01 02:53:27,"Quebec City, Canada",Quebec City; Qc,city / area,null,4
165,2.0,154.0,0:59:12,0:59:18,1900-01-01 02:53:27,1900-01-01 02:53:33,_end,none,null,null,8
166,2.0,155.0,0:59:18,0:59:31,1900-01-01 02:53:33,1900-01-01 02:53:46,Haiti,Haiti,country,null,6
167,2.0,156.0,0:59:31,1:00:04,1900-01-01 02:53:46,1900-01-01 02:54:19,"Laval University, Quebec City, Canada",Laval University; Quebec City; Qc,very local,null,2
168,2.0,157.0,1:00:04,1:03:10,1900-01-01 02:54:19,1900-01-01 02:57:25,"City Hall, 2 Des Jardins Quebec City, Canada",City Hall; 2 Des Jardins Quebec City; Qc,very local,null,2
169,2.0,158.0,1:03:10,1:06:20,1900-01-01 02:57:25,1900-01-01 03:00:35,"Quebec City, Canada",Quebec City; Qc,city / area,null,4
170,2.0,159.0,1:06:20,1:07:11,1900-01-01 03:00:35,1900-01-01 03:01:26,"Quebec, Canada",Quebec  ,region,null,5
171,2.0,160.0,1:07:11,1:10:47,1900-01-01 03:01:26,1900-01-01 03:05:02,"Quebec City, Canada",Quebec City; Qc,city / area,null,4
172,3.0,161.0,0:00:00,0:00:13,1900-01-01 03:05:02,1900-01-01 03:05:15,"Quebec City, Canada",Quebec City; Qc,city / area,null,4
173,3.0,162.0,0:00:13,0:01:33,1900-01-01 03:05:15,1900-01-01 03:06:35,"Quebec City, Canada",Quebec City; Qc; Montreal; Qc,city / area,null,4
174,null,null,null,null,1900-01-01 03:05:15,1900-01-01 03:06:35,"Montreal, Canada",null,city / area,null,4
175,3.0,163.0,0:01:33,0:03:44,1900-01-01 03:06:35,1900-01-01 03:08:46,"Montreal, Canada",Montreal; Qc,city / area,null,4
176,3.0,164.0,0:03:44,0:05:10,1900-01-01 03:08:46,1900-01-01 03:10:12,"Montreal, Canada",Montreal; Qc,city / area,null,4
