id,session_num,time_clip,time,place,place_raw,scale,scale_order
1,1,0:00:33,1900-01-01 00:00:33,Rwanda,Rwanda,country,6
2,1,0:03:12,1900-01-01 00:03:12,Rwanda,Rwanda,country,6
3,1,0:03:17,1900-01-01 00:03:17,"Gitarama, Rwanda",Gitarama; Rwanda,city / area,4
4,1,0:04:18,1900-01-01 00:04:18,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
5,1,0:04:22,1900-01-01 00:04:22,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
6,1,0:04:38,1900-01-01 00:04:38,"Gikongoro, Rwanda",Gikongoro; Rwanda,city / area,4
7,1,0:05:30,1900-01-01 00:05:30,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
8,1,0:05:44,1900-01-01 00:05:44,"Gitarama, Rwanda",Gitarama; Rwanda,city / area,4
9,1,0:06:32,1900-01-01 00:06:32,Rwanda,Rwanda,country,6
10,1,0:06:42,1900-01-01 00:06:42,Democratic Republic of Congo,Democratic Republic of Congo,country,6
11,1,0:06:48,1900-01-01 00:06:48,Democratic Republic of Congo,Democratic Republic of Congo,country,6
12,1,0:06:49,1900-01-01 00:06:49,Democratic Republic of Congo,Democratic Republic of Congo,country,6
13,1,0:08:51,1900-01-01 00:08:51,"Butare, Rwanda",Butare; Rwanda,city / area,4
14,1,0:08:55,1900-01-01 00:08:55,"Butare, Rwanda",Butare; Rwanda,city / area,4
15,1,0:08:56,1900-01-01 00:08:56,"Butare, Rwanda",Butare; Rwanda,city / area,4
16,1,0:13:27,1900-01-01 00:13:27,Rwanda,Rwanda,country,6
17,1,0:13:50,1900-01-01 00:13:50,"Nyagatare, Rwanda",Nyagatare; Rwanda,local,3
18,1,0:14:01,1900-01-01 00:14:01,Rwanda,Rwanda,country,6
19,1,0:14:10,1900-01-01 00:14:10,Rwanda,Rwanda,country,6
20,1,0:14:52,1900-01-01 00:14:52,Uganda,Uganda,country,6
21,1,0:14:58,1900-01-01 00:14:58,Rwanda,Rwanda,country,6
22,1,0:15:07,1900-01-01 00:15:07,"Tumba, Rwanda",Tumba; Rwanda,local,3
23,1,0:15:25,1900-01-01 00:15:25,"Tumba, Rwanda",Tumba; Rwanda,local,3
24,1,0:17:26,1900-01-01 00:17:26,"Byumba, Rwanda",Byumba; Rwanda,city / area,4
25,1,0:19:24,1900-01-01 00:19:24,"Byumba, Rwanda",Byumba; Rwanda,city / area,4
26,1,0:19:26,1900-01-01 00:19:26,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
27,1,0:23:20,1900-01-01 00:23:20,"Butare, Rwanda",Butare; Rwanda,city / area,4
28,1,0:28:03,1900-01-01 00:28:03,Rwanda,Rwanda,country,6
29,1,0:28:08,1900-01-01 00:28:08,Rwanda,Rwanda,country,6
30,1,0:30:48,1900-01-01 00:30:48,Rwanda,Rwanda,country,6
31,1,0:30:49,1900-01-01 00:30:49,Burundi,Burundi,country,6
32,1,0:30:51,1900-01-01 00:30:51,Rwanda,Rwanda,country,6
33,1,0:30:52,1900-01-01 00:30:52,Burundi,Burundi,country,6
34,1,0:34:25,1900-01-01 00:34:25,Rwanda,Rwanda,country,6
35,1,0:34:35,1900-01-01 00:34:35,Burundi,Burundi,country,6
36,1,0:35:52,1900-01-01 00:35:52,Rwanda,Rwanda,country,6
37,1,0:36:21,1900-01-01 00:36:21,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
38,1,0:36:43,1900-01-01 00:36:43,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
39,1,0:36:53,1900-01-01 00:36:53,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
40,1,0:36:57,1900-01-01 00:36:57,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
41,1,0:37:16,1900-01-01 00:37:16,"Nyanza, Rwanda",Nyanza; Rwanda,local,3
42,1,0:39:15,1900-01-01 00:39:15,Burundi,Burundi,country,6
43,1,0:55:40,1900-01-01 00:55:40,Burundi,Burundi,country,6
44,1,0:56:23,1900-01-01 00:56:23,Democratic Republic of Congo,Democratic Republic of Congo,country,6
45,1,0:56:57,1900-01-01 00:56:57,Democratic Republic of Congo,Democratic Republic of Congo,country,6
46,1,0:56:59,1900-01-01 00:56:59,Democratic Republic of Congo,Democratic Republic of Congo,country,6
47,1,0:57:21,1900-01-01 00:57:21,Democratic Republic of Congo,Democratic Republic of Congo,country,6
48,1,0:57:30,1900-01-01 00:57:30,Germany,Germany,country,6
49,1,0:57:34,1900-01-01 00:57:34,Belgium,Belgium,country,6
50,1,0:59:53,1900-01-01 00:59:53,Burundi,Burundi,country,6
51,1,1:00:27,1900-01-01 01:00:27,Russia,Russia,country,6
