agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
47.0,47,47.0,Democratic Republic of Congo,6,1900-01-01 00:32:23,1900-01-01 00:33:00,"['00', '00', '37']",0.6166666666666667,2,;48;49,";Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",1,;48,;Democratic Republic of Congo,;0 days 00:00:07,0 days 00:00:07,0.1891891891891892,0,,,1,;49,";Bukavu, Democratic Republic of Congo"
48.0,48,48.0,"Bukavu, Democratic Republic of Congo; Goma, Democratic Republic of Congo; Gisenyi, Rwanda; Kigali, Rwanda; Nyamata, Rwanda",1,1900-01-01 00:33:00,1900-01-01 00:33:30,"['00', '00', '30']",0.5,6,;50;51;52;53;54;55,";Cyangugu, Rwanda;Goma, Democratic Republic of Congo;Gisenyi, Rwanda;Kigali, Rwanda;Kigali, Rwanda;Nyamata, Rwanda",0,,,,0,0.0,5,;51;52;53;54;55,";Goma, Democratic Republic of Congo;Gisenyi, Rwanda;Kigali, Rwanda;Kigali, Rwanda;Nyamata, Rwanda",0,,
49.0,49,49.0,"Nyamata, Rwanda",3,1900-01-01 00:33:30,1900-01-01 00:34:45,"['00', '01', '15']",1.25,4,;56;57;58;59,";Nyamata, Rwanda;Nyamata, Rwanda;Rwanda;Burundi",2,;56;57,";Nyamata, Rwanda;Nyamata, Rwanda",;0 days 00:00:19;0 days 00:00:29,0 days 00:00:19,0.25333333333333335,1,;58,;Rwanda,0,,
50.0,50,50.0,Democratic Republic of Congo,6,1900-01-01 00:34:45,1900-01-01 00:35:00,"['00', '00', '15']",0.25,3,;60;61;62,;Burundi;Democratic Republic of Congo;Democratic Republic of Congo,2,;61;62,;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:12;0 days 00:00:13,0 days 00:00:12,0.8,0,,,0,,
51.0,51;52,51.0;52.0,"Bukavu, Democratic Republic of Congo",4,1900-01-01 00:35:00,1900-01-01 00:36:43,"['00', '01', '43']",1.7166666666666666,0,,,0,,,,0,0.0,0,,,0,,
53.0,53;54,53.0;54.0,Democratic Republic of Congo,6,1900-01-01 00:36:43,1900-01-01 00:39:46,"['00', '03', '03']",3.05,2,;63;64,;Burundi;Democratic Republic of Congo,1,;64,;Democratic Republic of Congo,;0 days 00:00:17,0 days 00:00:17,0.09289617486338798,0,,,0,,
55.0,55,55.0,_end,8,1900-01-01 00:39:46,1900-01-01 00:40:35,"['00', '00', '49']",0.8166666666666667,0,,,0,,,,0,0.0,0,,,0,,
56.0,56,56.0,Democratic Republic of Congo,6,1900-01-01 00:40:35,1900-01-01 00:41:13,"['00', '00', '38']",0.6333333333333333,0,,,0,,,,0,0.0,0,,,0,,
57.0,57;58;59;60;61;62;63;64;65;66,57.0;58.0;59.0;60.0;61.0;62.0;63.0;64.0;65.0;66.0,_end,8,1900-01-01 00:41:13,1900-01-01 00:45:43,"['00', '04', '30']",4.5,3,;65;66;67,";Democratic Republic of Congo;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",0,,,,0,0.0,0,,,0,,
67.0,67;68;69,67.0;68.0;69.0,"Bukavu, Democratic Republic of Congo",4,1900-01-01 00:45:43,1900-01-01 00:46:10,"['00', '00', '27']",0.45,2,;68;69,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",2,;68;69,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",;0 days 00:00:06;0 days 00:00:15,0 days 00:00:06,0.2222222222222222,0,,,0,,
70.0,70,70.0,Democratic Republic of Congo,6,1900-01-01 00:46:10,1900-01-01 00:48:33,"['00', '02', '23']",2.3833333333333333,6,;70;71;72;73;74;75,";Democratic Republic of Congo;Rwanda;Democratic Republic of Congo;African Great Lakes;Bukavu, Democratic Republic of Congo;Burundi",2,;70;72,;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:09;0 days 00:01:40,0 days 00:00:09,0.06293706293706294,0,,,1,;74,";Bukavu, Democratic Republic of Congo"
71.0,71,71.0,"Bujumbura, Burundi",4,1900-01-01 00:48:33,1900-01-01 00:50:15,"['00', '01', '42']",1.7,7,;76;77;78;79;80;81;82,";Bujumbura, Burundi;Bujumbura, Burundi;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Rwanda",3,;76;77;81,";Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi",;0 days 00:00:01;0 days 00:00:11;0 days 00:01:36,0 days 00:00:01,0.00980392156862745,0,,,0,,
72.0,72,72.0,"Bukavu, Democratic Republic of Congo; Bujumbura, Burundi",1,1900-01-01 00:50:15,1900-01-01 00:50:54,"['00', '00', '39']",0.65,2,;83;84,";Bugarama, Rwanda;Rwanda",0,,,,0,0.0,0,,,0,,
73.0,73;74,73.0;74.0,"Bujumbura, Burundi",4,1900-01-01 00:50:54,1900-01-01 00:51:06,"['00', '00', '12']",0.2,1,;85,";Bujumbura, Burundi",1,;85,";Bujumbura, Burundi",;0 days 00:00:00,0 days 00:00:00,0.0,0,,,0,,
75.0,75,75.0,"Bugesera, Rwanda",4,1900-01-01 00:51:06,1900-01-01 00:51:47,"['00', '00', '41']",0.6833333333333333,4,;86;87;88;89,";Rwanda;Nyamata, Rwanda;Bugesera, Rwanda;Bujumbura, Burundi",1,;88,";Bugesera, Rwanda",;0 days 00:00:25,0 days 00:00:25,0.6097560975609756,1,;86,;Rwanda,0,,
76.0,76,76.0,_end,8,1900-01-01 00:51:47,1900-01-01 00:51:50,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
77.0,77,77.0,"Bukavu, Democratic Republic of Congo",4,1900-01-01 00:51:50,1900-01-01 00:52:05,"['00', '00', '15']",0.25,2,;90;91,";Bukavu, Democratic Republic of Congo;Nyamata, Rwanda",1,;90,";Bukavu, Democratic Republic of Congo",;0 days 00:00:04,0 days 00:00:04,0.26666666666666666,0,,,0,,
78.0,78,78.0,"Bujumbura, Burundi",4,1900-01-01 00:52:05,1900-01-01 00:52:08,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
79.0,79;80;81,79.0;80.0;81.0,Rwanda,6,1900-01-01 00:52:08,1900-01-01 00:56:39,"['00', '04', '31']",4.516666666666667,8,;92;93;94;95;96;97;98;99,";Uganda;Burundi;Uganda;Cyangugu, Rwanda;Rwanda;Rwanda;Democratic Republic of Congo;Burundi",2,;96;97,;Rwanda;Rwanda,;0 days 00:01:13;0 days 00:02:08,0 days 00:01:13,0.2693726937269373,0,,,1,;95,";Cyangugu, Rwanda"
82.0,82;83;84;85,82.0;83.0;84.0;85.0,"Bujumbura, Burundi",4,1900-01-01 00:56:39,1900-01-01 01:04:37,"['00', '07', '58']",7.966666666666667,14,;100;101;102;103;104;105;106;107;108;109;110;111;112;113,";Bujumbura, Burundi;Bujumbura, Burundi;Democratic Republic of Congo;Democratic Republic of Congo;Uvira, Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Burundi;Bukavu, Democratic Republic of Congo;Rwanda;France;Rwanda;Bukavu, Democratic Republic of Congo",2,;100;101,";Bujumbura, Burundi;Bujumbura, Burundi",;0 days 00:00:03;0 days 00:01:51,0 days 00:00:03,0.006276150627615063,1,;108,;Burundi,0,,
