id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
32,1.0,32.0,,,1900-01-01 00:20:33,1900-01-01 00:20:40,_end,none,,,8,31.0,"['00', '00', '07']",0.11666666666666667,0,,,0,,,,0,0.0,0,,,0,,
33,1.0,33.0,,,1900-01-01 00:20:40,1900-01-01 00:21:40,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,33.0,"['00', '01', '00']",1.0,2,;8;9,";Kigali, Rwanda;Nyamata, Rwanda",1,;8,";Kigali, Rwanda",;0 days 00:00:07,0 days 00:00:07,0.11666666666666667,0,,,0,,
34,1.0,34.0,,,1900-01-01 00:21:40,1900-01-01 00:21:47,_end,none,,,8,34.0,"['00', '00', '07']",0.11666666666666667,0,,,0,,,,0,0.0,0,,,0,,
35,1.0,35.0,,,1900-01-01 00:21:47,1900-01-01 00:23:08,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,35.0,"['00', '01', '21']",1.35,2,;10;11,";Rwanda;Kigali, Rwanda",1,;11,";Kigali, Rwanda",;0 days 00:00:55,0 days 00:00:55,0.6790123456790124,1,;10,;Rwanda,0,,
36,1.0,36.0,,,1900-01-01 00:23:08,1900-01-01 00:23:10,unknown,unknown,,,8,36.0,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
37,1.0,37.0,,,1900-01-01 00:23:10,1900-01-01 00:25:26,"Kigali, Rwanda; Gitarama, Rwanda; Kibuye, Rwanda; Gisenyi, Rwanda; Goma, Democratic Republic of Congo; Bujumbura, Burundi",Kigali; Gitarama; Kibuye; Gisenyi; Goma; Bujumbura,journey,journey 1,1,37.0,"['00', '02', '16']",2.2666666666666666,21,;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32,";Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Bujumbura, Burundi;Butare, Rwanda;Burundi;Butare, Rwanda;Kigali, Rwanda;Gitarama, Rwanda;Gitarama, Rwanda;Kibuye, Rwanda;Kibuye, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Rwanda;Rwanda;Burundi;Burundi;Goma, Democratic Republic of Congo",0,,,,0,0.0,19,;12;13;14;16;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32,";Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Bujumbura, Burundi;Burundi;Kigali, Rwanda;Gitarama, Rwanda;Gitarama, Rwanda;Kibuye, Rwanda;Kibuye, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Rwanda;Rwanda;Burundi;Burundi;Goma, Democratic Republic of Congo",0,,
38,1.0,38.0,,,1900-01-01 00:25:26,1900-01-01 00:25:34,Burundi,Burundi,country,,6,38.0,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
39,1.0,39.0,,,1900-01-01 00:25:34,1900-01-01 00:27:32,"Bujumbura, Burundi","Bujumbura, Burundi",city / area,,4,39.0,"['00', '01', '58']",1.9666666666666666,2,;33;34,";Bujumbura, Burundi;Bujumbura, Burundi",2,;33;34,";Bujumbura, Burundi;Bujumbura, Burundi",;0 days 00:00:02;0 days 00:01:28,0 days 00:00:02,0.01694915254237288,0,,,0,,
40,1.0,40.0,,,1900-01-01 00:27:32,1900-01-01 00:27:40,_end,unknown,,,8,40.0,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
41,1.0,41.0,,,1900-01-01 00:27:40,1900-01-01 00:28:55,Burundi,Burundi,country,,6,41.0,"['00', '01', '15']",1.25,1,;35,;Burundi,1,;35,;Burundi,;0 days 00:00:09,0 days 00:00:09,0.12,0,,,0,,
