id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
79,1.0,75.0,,,1900-01-01 01:36:16,1900-01-01 01:37:05,"Rivière-des-Prairies, Montreal, Canada; Montreal-Nord, Montreal, Canada; Saint-Leonard, Montreal, Canada; Riviere-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal-Nord; Saint-Leonard; Riviere-des-Prairies,journey,journey 1,1,79.0,"['00', '00', '49']",0.8166666666666667,3,;147;148;149,";Montréal-Nord, Montreal, Canada;Saint-Leonard, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada",0,,,,0,0.0,2,;148;149,";Saint-Leonard, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada",0,,
80,1.0,76.0,,,1900-01-01 01:37:05,1900-01-01 01:40:27,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,,3,80.0,"['00', '03', '22']",3.3666666666666667,4,;150;151;152;153,";Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada",1,;150,";Rivière-des-Prairies, Montreal, Canada",;0 days 00:00:40,0 days 00:00:40,0.19801980198019803,0,,,0,,
81,1.0,77.0,,,1900-01-01 01:40:27,1900-01-01 01:40:47,"École secondaire Jean-Grou, Montreal, Canada",École secondaire Jean-Grou; Montreal; Canada,very local,,2,81.0,"['00', '00', '20']",0.3333333333333333,3,;154;155;156,";Rivière-des-Prairies, Montreal, Canada;École secondaire Jean-Grou, Montreal, Canada;École secondaire Jean-Grou, Montreal, Canada",2,;155;156,";École secondaire Jean-Grou, Montreal, Canada;École secondaire Jean-Grou, Montreal, Canada",;0 days 00:00:10;0 days 00:00:12,0 days 00:00:10,0.5,0,,,0,,
82,1.0,78.0,,,1900-01-01 01:40:47,1900-01-01 01:44:00,"Rivière-des-Prairies, Montreal, Canada",Montréal Nord;  Rivière-des-Prairies,local,,3,82.0,"['00', '03', '13']",3.216666666666667,26,;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182,";Centre Louis-Fréchette, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;École Jules Verne, Montreal, Canada;École Adélard-Desrosiers, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Centre Louis-Fréchette, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montreal, Canada",7,;166;167;169;173;174;177;180,";Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada",;0 days 00:00:46;0 days 00:00:48;0 days 00:00:54;0 days 00:01:48;0 days 00:01:51;0 days 00:01:57;0 days 00:02:11,0 days 00:00:46,0.23834196891191708,1,;182,";Montreal, Canada",0,,
83,,,,,1900-01-01 01:40:47,1900-01-01 01:44:00,"Montréal-Nord, Montreal, Canada",,local,,3,83.0,"['00', '03', '13']",3.216666666666667,26,;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182,";Centre Louis-Fréchette, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;École Jules Verne, Montreal, Canada;École Adélard-Desrosiers, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Centre Louis-Fréchette, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montreal, Canada",14,;158;159;162;163;164;168;170;171;172;175;176;178;179;181,";Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada",;0 days 00:00:07;0 days 00:00:09;0 days 00:00:21;0 days 00:00:23;0 days 00:00:39;0 days 00:00:50;0 days 00:00:56;0 days 00:00:58;0 days 00:01:13;0 days 00:01:53;0 days 00:01:55;0 days 00:02:03;0 days 00:02:10;0 days 00:02:40,0 days 00:00:07,0.03626943005181347,1,;182,";Montreal, Canada",0,,
84,1.0,79.0,,,1900-01-01 01:44:00,1900-01-01 01:45:21,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre Jeunesse de Laval: Centre Cartier; Laval; Canada,very local,,2,84.0,"['00', '01', '21']",1.35,3,;183;184;185,";Centre Jeunesse de Laval: Centre Cartier, Laval, Qc;Centre Jeunesse de Laval: Centre Cartier, Laval, Qc;Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",3,;183;184;185,";Centre Jeunesse de Laval: Centre Cartier, Laval, Qc;Centre Jeunesse de Laval: Centre Cartier, Laval, Qc;Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",;0 days 00:00:58;0 days 00:01:03;0 days 00:01:05,0 days 00:00:58,0.7160493827160493,0,,,0,,
85,1.0,80.0,,,1900-01-01 01:45:21,1900-01-01 01:48:04,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre Jeunesse de Laval: Centre Cartier; Laval; Canada,very local,,2,84.0,"['00', '02', '43']",2.716666666666667,3,;186;187;188,";Centre Jeunesse de Laval: Centre Cartier, Laval, Qc;Centre Jeunesse de Laval: Centre Cartier, Laval, Qc;Cité des Prairies, Montreal, Canada",2,;186;187,";Centre Jeunesse de Laval: Centre Cartier, Laval, Qc;Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",;0 days 00:00:02;0 days 00:00:10,0 days 00:00:02,0.012269938650306749,0,,,0,,
86,1.0,81.0,,,1900-01-01 01:48:04,1900-01-01 01:49:02,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,,3,86.0,"['00', '00', '58']",0.9666666666666667,1,;189,";Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",0,,,,0,0.0,0,,,0,,
87,1.0,82.0,,,1900-01-01 01:49:02,1900-01-01 01:49:27,"Cité des Prairies, Montreal, Canada",Cité des Prairies; Montreal; Canada,very local,,2,87.0,"['00', '00', '25']",0.4166666666666667,1,;190,";Cité des Prairies, Montreal, Canada",1,;190,";Cité des Prairies, Montreal, Canada",;0 days 00:00:01,0 days 00:00:01,0.04,0,,,0,,
88,1.0,83.0,,,1900-01-01 01:49:27,1900-01-01 01:50:40,"Cité des Prairies, Montreal, Canada",Cité des Prairies; Montreal; Canada,very local,,2,87.0,"['00', '01', '13']",1.2166666666666666,0,,,0,,,,0,0.0,0,,,0,,
