agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
134,134;135,133.0;134.0,Canada,6,1/1/1900 2:13,1/1/1900 2:19,"['00', '05', '36']",5.6,6,;223;224;225;226;227;228,;Canada;Rwanda;Africa ;Canada;Africa;Canada,3,;223;226;228,;Canada;Canada;Canada,;0 days 00:00:12;0 days 00:02:45;0 days 00:04:53,0 days 00:00:12,0.035714286,0,,,0,,
136,136;137,135.0;136.0,"Montreal, Canada",4,1/1/1900 2:19,1/1/1900 2:21,"['00', '02', '06']",2.1,14,;229;230;231;232;233;234;235;236;237;238;239;240;241;242,";USA;Montreal, Canada;Quebec, Canada;Quebec, Canada;Quebec City, Canada;Quebec City, Canada;Quebec City, Canada;Montreal, Canada;Montreal, Canada;Montreal, Canada;Rwanda;Montreal, Canada;Quebec City, Canada;Montreal, Canada",6,;230;236;237;238;240;242,";Montreal, Canada;Montreal, Canada;Montreal, Canada;Montreal, Canada;Montreal, Canada;Montreal, Canada",;0 days 00:00:11;0 days 00:00:22;0 days 00:00:26;0 days 00:00:45;0 days 00:00:54;0 days 00:01:33,0 days 00:00:11,0.087301587,0,,,0,,
138,138;139,137.0;138.0,Canada,6,1/1/1900 2:21,1/1/1900 2:25,"['00', '04', '05']",4.083333333,3,;243;244;245,";Canada;Africa;Bujumbura, Burundi",1,;243,;Canada,;0 days 00:00:04,0 days 00:00:04,0.016326531,0,,,0,,
140,140,139,"Henri-Bourassa, Montreal, Canada",3,1/1/1900 2:25,1/1/1900 2:27,"['00', '01', '33']",1.55,1,;246,";Henri-Bourassa, Montreal, Canada",1,;246,";Henri-Bourassa, Montreal, Canada",;0 days 00:00:06,0 days 00:00:06,0.064516129,0,,,0,,
141,141,140,"Montreal, Canada",4,1/1/1900 2:27,1/1/1900 2:28,"['00', '01', '35']",1.583333333,0,,,0,,,,0,0,0,,,0,,
142,142,141,"Université de Montréal, Montreal, Canada",2,1/1/1900 2:28,1/1/1900 2:29,"['00', '00', '25']",0.416666667,1,;247,";Université de Montréal, Montreal, Canada",1,;247,";Université de Montréal, Montreal, Canada",;0 days 00:00:16,0 days 00:00:16,0.64,0,,,0,,
143,143,142,"Montreal, Canada",4,1/1/1900 2:29,1/1/1900 2:29,"['00', '00', '25']",0.416666667,0,,,0,,,,0,0,0,,,0,,
144,144,143,_end,8,1/1/1900 2:29,1/1/1900 2:29,"['00', '00', '16']",0.266666667,0,,,0,,,,0,0,0,,,0,,
145,145,144,"Centre de documentation sur l'éducation des adultes et la condition féminine, Montreal, Qc",2,1/1/1900 2:29,1/1/1900 2:30,"['00', '00', '53']",0.883333333,1,;248,";Centre de documentation sur l'éducation des adultes et la condition féminine, Montreal, Qc",1,;248,";Centre de documentation sur l'éducation des adultes et la condition féminine, Montreal, Qc",;0 days 00:00:11,0 days 00:00:11,0.20754717,0,,,0,,
146,146;147;148,145.0;146.0;147.0,"Montreal, Canada",4,1/1/1900 2:30,1/1/1900 2:33,"['00', '02', '31']",2.516666667,7,;249;250;251;252;253;254;255,";Montreal, Canada;Canada;Quebec, Canada;Quebec, Canada;Canada;Quebec, Canada;Rwanda",1,;249,";Montreal, Canada",;0 days 00:00:01,0 days 00:00:01,0.006622517,2,;250;253,;Canada;Canada,0,,
149,149;150;151,148.0;149.0;150.0,Rwanda,6,1/1/1900 2:33,1/1/1900 2:42,"['00', '08', '55']",8.916666667,13,;256;257;258;259;260;261;262;263;264;265;266;267;268,";Rwanda;Quebec, Canada;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Canada;Canada;Rwanda;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Rwanda",8,;256;258;259;260;261;262;265;268,;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda,;0 days 00:00:34;0 days 00:01:54;0 days 00:02:08;0 days 00:02:14;0 days 00:02:43;0 days 00:02:51;0 days 00:04:01;0 days 00:07:30,0 days 00:00:34,0.063551402,0,,,0,,
152,152;153;154,151.0;152.0;153.0,"Montreal, Canada",4,1/1/1900 2:42,1/1/1900 2:43,"['00', '00', '55']",0.916666667,3,;269;270;271,";Montreal, Canada;Montreal, Canada;Rwanda",2,;269;270,";Montreal, Canada;Montreal, Canada",;0 days 00:00:15;0 days 00:00:47,0 days 00:00:15,0.272727273,0,,,0,,
155,155,nan,Rwanda,6,1/1/1900 2:42,1/1/1900 2:43,"['00', '00', '10']",0.166666667,2,;270;271,";Montreal, Canada;Rwanda",1,;271,;Rwanda,;0 days 00:00:08,0 days 00:00:08,0.8,0,,,0,,
156,156;157,154.0;155.0,_end,8,1/1/1900 2:43,1/1/1900 2:45,"['00', '02', '10']",2.166666667,1,;272,;Rwanda,0,,,,0,0,0,,,0,,
158,158,156,Rwanda,6,1/1/1900 2:45,1/1/1900 2:46,"['00', '01', '15']",1.25,4,;273;274;275;276,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Rwanda",1,;276,;Rwanda,;0 days 00:00:57,0 days 00:00:57,0.76,0,,,0,,
159,159,nan,"Bukavu, Democratic Republic of Congo",4,1/1/1900 2:45,1/1/1900 2:46,"['00', '01', '15']",1.25,4,;273;274;275;276,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Rwanda",2,;273;274,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",;0 days 00:00:26;0 days 00:00:54,0 days 00:00:26,0.346666667,0,,,0,,
160,160,nan,"Bujumbura, Burundi",4,1/1/1900 2:45,1/1/1900 2:46,"['00', '01', '15']",1.25,4,;273;274;275;276,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Rwanda",1,;275,";Bujumbura, Burundi",;0 days 00:00:55,0 days 00:00:55,0.733333333,0,,,0,,
161,161;162;163;164;165;166,157.0;158.0;159.0;160.0;161.0;162.0,_end,8,1/1/1900 2:46,1/1/1900 2:49,"['00', '03', '25']",3.416666667,2,;277;278,;Rwanda;Rwanda,0,,,,0,0,0,,,0,,
167,167,163,Rwanda,6,1/1/1900 2:49,1/1/1900 2:51,"['00', '01', '31']",1.516666667,0,,,0,,,,0,0,0,,,0,,
