id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
33,1.0,33.0,0:32:19,0:32:25,1900-01-01 00:32:19,1900-01-01 00:32:25,Rwanda,Rwanda,country,,6,33.0,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
34,1.0,34.0,0:32:25,0:33:04,1900-01-01 00:32:25,1900-01-01 00:33:04,"Butare, Rwanda","Butare, Rwanda",city / area,,4,34.0,"['00', '00', '39']",0.65,0,,,0,,,,0,0.0,0,,,0,,
35,1.0,35.0,0:33:04,0:33:17,1900-01-01 00:33:04,1900-01-01 00:33:17,"Butare, Rwanda","Butare, Rwanda",city / area,,4,34.0,"['00', '00', '13']",0.21666666666666667,0,,,0,,,,0,0.0,0,,,0,,
36,1.0,36.0,0:33:17,0:35:00,1900-01-01 00:33:17,1900-01-01 00:35:00,"Butare, Rwanda","Butare, Rwanda",city / area,,4,34.0,"['00', '01', '43']",1.7166666666666666,2,;34;35,;Rwanda;Burundi,0,,,,0,0.0,1,;34,;Rwanda,0,,
37,1.0,37.0,0:35:00,0:35:11,1900-01-01 00:35:00,1900-01-01 00:35:11,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,37.0,"['00', '00', '11']",0.18333333333333332,0,,,0,,,,0,0.0,0,,,0,,
38,1.0,38.0,0:35:11,0:37:26,1900-01-01 00:35:11,1900-01-01 00:37:26,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,37.0,"['00', '02', '15']",2.25,6,;36;37;38;39;40;41,";Rwanda;Nyanza, Rwanda;Nyanza, Rwanda;Nyanza, Rwanda;Nyanza, Rwanda;Nyanza, Rwanda",5,;37;38;39;40;41,";Nyanza, Rwanda;Nyanza, Rwanda;Nyanza, Rwanda;Nyanza, Rwanda;Nyanza, Rwanda",;0 days 00:01:10;0 days 00:01:32;0 days 00:01:42;0 days 00:01:46;0 days 00:02:05,0 days 00:01:10,0.5185185185185185,1,;36,;Rwanda,0,,
39,1.0,39.0,0:37:26,0:37:58,1900-01-01 00:37:26,1900-01-01 00:37:58,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,37.0,"['00', '00', '32']",0.5333333333333333,0,,,0,,,,0,0.0,0,,,0,,
40,1.0,40.0,0:37:58,0:40:18,1900-01-01 00:37:58,1900-01-01 00:40:18,"Butare, Rwanda","Butare, Rwanda",city / area,,4,40.0,"['00', '02', '20']",2.3333333333333335,1,;42,;Burundi,0,,,,0,0.0,0,,,0,,
41,1.0,41.0,0:40:18,0:40:55,1900-01-01 00:40:18,1900-01-01 00:40:55,Rwanda,Rwanda,country,,6,41.0,"['00', '00', '37']",0.6166666666666667,0,,,0,,,,0,0.0,0,,,0,,
42,1.0,42.0,0:40:55,0:43:41,1900-01-01 00:40:55,1900-01-01 00:43:41,Rwanda,Rwanda,country,,6,41.0,"['00', '02', '46']",2.7666666666666666,0,,,0,,,,0,0.0,0,,,0,,
43,1.0,43.0,0:43:41,0:43:48,1900-01-01 00:43:41,1900-01-01 00:43:48,Rwanda,Rwanda,country,,6,41.0,"['00', '00', '07']",0.11666666666666667,0,,,0,,,,0,0.0,0,,,0,,
44,1.0,44.0,0:43:48,0:44:10,1900-01-01 00:43:48,1900-01-01 00:44:10,Rwanda,Rwanda,country,,6,41.0,"['00', '00', '22']",0.36666666666666664,0,,,0,,,,0,0.0,0,,,0,,
45,1.0,45.0,0:44:10,0:45:13,1900-01-01 00:44:10,1900-01-01 00:45:13,Rwanda,Rwanda,country,,6,41.0,"['00', '01', '03']",1.05,0,,,0,,,,0,0.0,0,,,0,,
46,1.0,46.0,0:45:13,0:45:16,1900-01-01 00:45:13,1900-01-01 00:45:16,Rwanda,Rwanda,country,,6,41.0,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
47,1.0,47.0,0:45:16,0:46:38,1900-01-01 00:45:16,1900-01-01 00:46:38,Rwanda,Rwanda,country,,6,41.0,"['00', '01', '22']",1.3666666666666667,0,,,0,,,,0,0.0,0,,,0,,
48,1.0,48.0,0:46:38,0:46:42,1900-01-01 00:46:38,1900-01-01 00:46:42,Rwanda,Rwanda,country,,6,41.0,"['00', '00', '04']",0.06666666666666667,0,,,0,,,,0,0.0,0,,,0,,
49,1.0,49.0,0:46:42,0:48:45,1900-01-01 00:46:42,1900-01-01 00:48:45,Rwanda,Rwanda,country,,6,41.0,"['00', '02', '03']",2.05,0,,,0,,,,0,0.0,0,,,0,,
50,1.0,50.0,0:48:45,0:48:55,1900-01-01 00:48:45,1900-01-01 00:48:55,Rwanda,Rwanda,country,,6,41.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
51,1.0,51.0,0:48:55, 0:49:52,1900-01-01 00:48:55,1900-01-01 00:49:52,Rwanda,Rwanda,country,,6,41.0,"['00', '00', '57']",0.95,0,,,0,,,,0,0.0,0,,,0,,
52,1.0,52.0, 0:49:52,0:49:57,1900-01-01 00:49:52,1900-01-01 00:49:57,Rwanda,Rwanda,country,,6,41.0,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
53,1.0,53.0,0:49:57,0:52:20,1900-01-01 00:49:57,1900-01-01 00:52:20,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,53.0,"['00', '02', '23']",2.3833333333333333,0,,,0,,,,0,0.0,0,,,0,,
54,1.0,54.0,0:52:20,0:55:05,1900-01-01 00:52:20,1900-01-01 00:55:05,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,53.0,"['00', '02', '45']",2.75,0,,,0,,,,0,0.0,0,,,0,,
55,,55.0,0:55:05,0:55:47,1900-01-01 00:55:05,1900-01-01 00:55:47,Rwanda,Rwanda,country,,6,55.0,"['00', '00', '42']",0.7,1,;43,;Burundi,0,,,,0,0.0,0,,,0,,
56,1.0,56.0,0:55:47,0:57:15,1900-01-01 00:55:47,1900-01-01 00:57:15,Rwanda,Rwanda,country,,6,55.0,"['00', '01', '28']",1.4666666666666666,3,;44;45;46,;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo,0,,,,0,0.0,0,,,0,,
57,1.0,57.0,0:57:15,0:57:23,1900-01-01 00:57:15,1900-01-01 00:57:23,Rwanda,Rwanda; Democratic Republic of Congo,country,,6,55.0,"['00', '00', '08']",0.13333333333333333,1,;47,;Democratic Republic of Congo,0,,,,0,0.0,0,,,0,,
58,,,,,1900-01-01 00:57:15,1900-01-01 00:57:23,Democratic Republic of Congo,,country,,6,58.0,"['00', '00', '08']",0.13333333333333333,1,;47,;Democratic Republic of Congo,1,;47,;Democratic Republic of Congo,;0 days 00:00:06,0 days 00:00:06,0.75,0,,,0,,
59,1.0,58.0,0:57:23,0:57:55,1900-01-01 00:57:23,1900-01-01 00:57:55,Rwanda,Rwanda,country,,6,59.0,"['00', '00', '32']",0.5333333333333333,2,;48;49,;Germany;Belgium,0,,,,0,0.0,0,,,0,,
60,1.0,59.0,0:57:55,0:57:57,1900-01-01 00:57:55,1900-01-01 00:57:57,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,60.0,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
61,1.0,60.0,0:57:57,0:59:30,1900-01-01 00:57:57,1900-01-01 00:59:30,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,60.0,"['00', '01', '33']",1.55,0,,,0,,,,0,0.0,0,,,0,,
62,1.0,61.0,0:59:30,1:05:42,1900-01-01 00:59:30,1900-01-01 01:05:42,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,60.0,"['00', '06', '12']",6.2,5,;50;51;52;53;54,";Burundi;Russia;Burundi;Kigali, Rwanda;Russia",1,;53,";Kigali, Rwanda",;0 days 00:01:28,0 days 00:01:28,0.23655913978494625,0,,,0,,
63,1.0,62.0,1:05:42,1:06:00,1900-01-01 01:05:42,1900-01-01 01:06:00,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,60.0,"['00', '00', '18']",0.3,0,,,0,,,,0,0.0,0,,,0,,
64,1.0,63.0,1:06:00,1:08:45,1900-01-01 01:06:00,1900-01-01 01:08:45,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,60.0,"['00', '02', '45']",2.75,0,,,0,,,,0,0.0,0,,,0,,
65,1.0,64.0,1:08:45,1:10:00,1900-01-01 01:08:45,1900-01-01 01:10:00,Rwanda,Rwanda,country,,6,65.0,"['00', '01', '15']",1.25,4,;55;56;57;58,";Kigali, Rwanda;Butare, Rwanda;Kigali, Rwanda;Butare, Rwanda",0,,,,0,0.0,0,,,4,;55;56;57;58,";Kigali, Rwanda;Butare, Rwanda;Kigali, Rwanda;Butare, Rwanda"
66,1.0,65.0,1:10:00,1:10:24,1900-01-01 01:10:00,1900-01-01 01:10:24,Rwanda,Rwanda,country,,6,65.0,"['00', '00', '24']",0.4,0,,,0,,,,0,0.0,0,,,0,,
67,1.0,66.0,1:10:24,1:10:30,1900-01-01 01:10:24,1900-01-01 01:10:30,Rwanda,Rwanda,country,,6,65.0,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
68,1.0,67.0,1:10:30,1:11:45,1900-01-01 01:10:30,1900-01-01 01:11:45,Rwanda,Rwanda,country,,6,65.0,"['00', '01', '15']",1.25,0,,,0,,,,0,0.0,0,,,0,,
69,1.0,68.0,1:11:45,1:12:07,1900-01-01 01:11:45,1900-01-01 01:12:07,Rwanda,Rwanda,country,,6,65.0,"['00', '00', '22']",0.36666666666666664,0,,,0,,,,0,0.0,0,,,0,,
70,1.0,69.0,1:12:07,1:12:53,1900-01-01 01:12:07,1900-01-01 01:12:53,Rwanda,Rwanda,country,,6,65.0,"['00', '00', '46']",0.7666666666666667,0,,,0,,,,0,0.0,0,,,0,,
71,1.0,70.0,1:12:53,1:13:07,1900-01-01 01:12:53,1900-01-01 01:13:07,Rwanda,Rwanda,country,,6,65.0,"['00', '00', '14']",0.23333333333333334,0,,,0,,,,0,0.0,0,,,0,,
72,1.0,71.0,1:13:07,1:13:48,1900-01-01 01:13:07,1900-01-01 01:13:48,Rwanda,Rwanda,country,,6,65.0,"['00', '00', '41']",0.6833333333333333,0,,,0,,,,0,0.0,0,,,0,,
73,1.0,72.0,1:13:48,1:13:56,1900-01-01 01:13:48,1900-01-01 01:13:56,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,73.0,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
74,1.0,73.0,1:13:56,1:14:07,1900-01-01 01:13:56,1900-01-01 01:14:07,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,73.0,"['00', '00', '11']",0.18333333333333332,0,,,0,,,,0,0.0,0,,,0,,
75,1.0,74.0,1:14:07,1:14:12,1900-01-01 01:14:07,1900-01-01 01:14:12,_end,unknown,,,8,75.0,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
76,1.0,75.0,1:14:12,1:15:17,1900-01-01 01:14:12,1900-01-01 01:15:17,Germany,Germany,country,,6,76.0,"['00', '01', '05']",1.0833333333333333,5,;59;60;61;62;63,;Germany;Germany;Democratic Republic of Congo;Burundi;Germany,3,;59;60;63,;Germany;Germany;Germany,;0 days 00:00:02;0 days 00:00:05;0 days 00:00:24,0 days 00:00:02,0.03076923076923077,0,,,0,,
77,2.0,76.0,0:00:00,0:00:27,1900-01-01 01:15:17,1900-01-01 01:15:44,_end,unknown,,,8,77.0,"['00', '00', '27']",0.45,2,;64;65,";Montreal, Canada;Rwanda",0,,,,0,0.0,0,,,0,,
